Time,Year,Month,Day,Hour,Timezone,Wind Onshore,Solar
2024-10-24 23:00:00+02:00,2024,10,24,23,+02:00,8775.0,0.0
2024-10-25 00:00:00+02:00,2024,10,25,0,+02:00,8122.0,0.0
2024-10-25 01:00:00+02:00,2024,10,25,1,+02:00,7955.0,0.0
2024-10-25 02:00:00+02:00,2024,10,25,2,+02:00,7636.0,0.0
2024-10-25 03:00:00+02:00,2024,10,25,3,+02:00,7599.0,0.0
2024-10-25 04:00:00+02:00,2024,10,25,4,+02:00,7458.0,0.0
2024-10-25 05:00:00+02:00,2024,10,25,5,+02:00,7305.0,0.0
2024-10-25 06:00:00+02:00,2024,10,25,6,+02:00,7135.0,0.0
2024-10-25 07:00:00+02:00,2024,10,25,7,+02:00,7003.0,0.0
2024-10-25 08:00:00+02:00,2024,10,25,8,+02:00,6867.0,0.0
2024-10-25 09:00:00+02:00,2024,10,25,9,+02:00,6073.0,128.0
2024-10-25 10:00:00+02:00,2024,10,25,10,+02:00,5330.0,1656.0
2024-10-25 11:00:00+02:00,2024,10,25,11,+02:00,4615.0,3529.0
2024-10-25 12:00:00+02:00,2024,10,25,12,+02:00,4143.0,5214.0
2024-10-25 13:00:00+02:00,2024,10,25,13,+02:00,3643.0,6027.0
2024-10-25 14:00:00+02:00,2024,10,25,14,+02:00,3165.0,6188.0
2024-10-25 15:00:00+02:00,2024,10,25,15,+02:00,2871.0,5574.0
2024-10-25 16:00:00+02:00,2024,10,25,16,+02:00,2545.0,4215.0
2024-10-25 17:00:00+02:00,2024,10,25,17,+02:00,2211.0,2609.0
2024-10-25 18:00:00+02:00,2024,10,25,18,+02:00,2225.0,832.0
2024-10-25 19:00:00+02:00,2024,10,25,19,+02:00,2227.0,4.0
2024-10-25 20:00:00+02:00,2024,10,25,20,+02:00,2234.0,0.0
2024-10-25 21:00:00+02:00,2024,10,25,21,+02:00,2321.0,0.0
2024-10-25 22:00:00+02:00,2024,10,25,22,+02:00,2399.0,0.0
2024-10-25 23:00:00+02:00,2024,10,25,23,+02:00,2410.0,0.0
2024-10-26 00:00:00+02:00,2024,10,26,0,+02:00,2488.0,0.0
2024-10-26 01:00:00+02:00,2024,10,26,1,+02:00,2429.0,0.0
2024-10-26 02:00:00+02:00,2024,10,26,2,+02:00,2377.0,0.0
2024-10-26 03:00:00+02:00,2024,10,26,3,+02:00,2570.0,0.0
2024-10-26 04:00:00+02:00,2024,10,26,4,+02:00,2771.0,0.0
2024-10-26 05:00:00+02:00,2024,10,26,5,+02:00,2987.0,0.0
2024-10-26 06:00:00+02:00,2024,10,26,6,+02:00,3061.0,0.0
2024-10-26 07:00:00+02:00,2024,10,26,7,+02:00,3117.0,0.0
2024-10-26 08:00:00+02:00,2024,10,26,8,+02:00,3170.0,0.0
2024-10-26 09:00:00+02:00,2024,10,26,9,+02:00,3010.0,77.0
2024-10-26 10:00:00+02:00,2024,10,26,10,+02:00,2865.0,1094.0
2024-10-26 11:00:00+02:00,2024,10,26,11,+02:00,2706.0,2354.0
2024-10-26 12:00:00+02:00,2024,10,26,12,+02:00,2343.0,3523.0
2024-10-26 13:00:00+02:00,2024,10,26,13,+02:00,1964.0,4330.0
2024-10-26 14:00:00+02:00,2024,10,26,14,+02:00,1584.0,4478.0
2024-10-26 15:00:00+02:00,2024,10,26,15,+02:00,1563.0,4219.0
2024-10-26 16:00:00+02:00,2024,10,26,16,+02:00,1536.0,3392.0
2024-10-26 17:00:00+02:00,2024,10,26,17,+02:00,1481.0,2062.0
2024-10-26 18:00:00+02:00,2024,10,26,18,+02:00,1828.0,803.0
2024-10-26 19:00:00+02:00,2024,10,26,19,+02:00,2180.0,2.0
2024-10-26 20:00:00+02:00,2024,10,26,20,+02:00,2526.0,0.0
2024-10-26 21:00:00+02:00,2024,10,26,21,+02:00,2811.0,0.0
2024-10-26 22:00:00+02:00,2024,10,26,22,+02:00,3105.0,0.0
2024-10-26 23:00:00+02:00,2024,10,26,23,+02:00,3388.0,0.0
2024-10-27 00:00:00+02:00,2024,10,27,0,+02:00,2509.0,0.0
2024-10-27 01:00:00+02:00,2024,10,27,1,+02:00,2380.0,0.0
2024-10-27 02:00:00+02:00,2024,10,27,2,+02:00,2257.0,0.0
2024-10-27 02:00:00+01:00,2024,10,27,2,+01:00,2250.0,0.0
2024-10-27 03:00:00+01:00,2024,10,27,3,+01:00,2194.0,0.0
2024-10-27 04:00:00+01:00,2024,10,27,4,+01:00,2217.0,0.0
2024-10-27 05:00:00+01:00,2024,10,27,5,+01:00,2184.0,0.0
2024-10-27 06:00:00+01:00,2024,10,27,6,+01:00,2159.0,0.0
2024-10-27 07:00:00+01:00,2024,10,27,7,+01:00,2160.0,0.0
2024-10-27 08:00:00+01:00,2024,10,27,8,+01:00,2089.0,87.0
2024-10-27 09:00:00+01:00,2024,10,27,9,+01:00,2014.0,1522.0
2024-10-27 10:00:00+01:00,2024,10,27,10,+01:00,1940.0,3418.0
2024-10-27 11:00:00+01:00,2024,10,27,11,+01:00,1778.0,5164.0
2024-10-27 12:00:00+01:00,2024,10,27,12,+01:00,1634.0,6532.0
2024-10-27 13:00:00+01:00,2024,10,27,13,+01:00,1478.0,6869.0
2024-10-27 14:00:00+01:00,2024,10,27,14,+01:00,1370.0,6114.0
2024-10-27 15:00:00+01:00,2024,10,27,15,+01:00,1264.0,5087.0
2024-10-27 16:00:00+01:00,2024,10,27,16,+01:00,1154.0,3080.0
2024-10-27 17:00:00+01:00,2024,10,27,17,+01:00,1232.0,992.0
2024-10-27 18:00:00+01:00,2024,10,27,18,+01:00,1298.0,1.0
2024-10-27 19:00:00+01:00,2024,10,27,19,+01:00,1364.0,0.0
2024-10-27 20:00:00+01:00,2024,10,27,20,+01:00,1394.0,0.0
2024-10-27 21:00:00+01:00,2024,10,27,21,+01:00,1428.0,0.0
2024-10-27 22:00:00+01:00,2024,10,27,22,+01:00,1467.0,0.0
2024-10-28 00:00:00+01:00,2024,10,28,0,+01:00,1075.0,0.0
2024-10-28 01:00:00+01:00,2024,10,28,1,+01:00,1027.0,0.0
2024-10-28 02:00:00+01:00,2024,10,28,2,+01:00,1066.0,0.0
2024-10-28 03:00:00+01:00,2024,10,28,3,+01:00,1094.0,0.0
2024-10-28 04:00:00+01:00,2024,10,28,4,+01:00,1105.0,0.0
2024-10-28 05:00:00+01:00,2024,10,28,5,+01:00,1179.0,0.0
2024-10-28 06:00:00+01:00,2024,10,28,6,+01:00,1250.0,0.0
2024-10-28 07:00:00+01:00,2024,10,28,7,+01:00,1330.0,0.0
2024-10-28 08:00:00+01:00,2024,10,28,8,+01:00,1335.0,97.0
2024-10-28 09:00:00+01:00,2024,10,28,9,+01:00,1322.0,1622.0
2024-10-28 10:00:00+01:00,2024,10,28,10,+01:00,1302.0,3525.0
2024-10-28 11:00:00+01:00,2024,10,28,11,+01:00,1320.0,5184.0
2024-10-28 12:00:00+01:00,2024,10,28,12,+01:00,1342.0,6477.0
2024-10-28 13:00:00+01:00,2024,10,28,13,+01:00,1369.0,6612.0
2024-10-28 14:00:00+01:00,2024,10,28,14,+01:00,1309.0,6165.0
2024-10-28 15:00:00+01:00,2024,10,28,15,+01:00,1249.0,4672.0
2024-10-28 16:00:00+01:00,2024,10,28,16,+01:00,1193.0,2758.0
2024-10-28 17:00:00+01:00,2024,10,28,17,+01:00,1290.0,861.0
2024-10-28 18:00:00+01:00,2024,10,28,18,+01:00,1376.0,0.0
2024-10-28 19:00:00+01:00,2024,10,28,19,+01:00,1440.0,0.0
2024-10-28 20:00:00+01:00,2024,10,28,20,+01:00,1711.0,0.0
2024-10-28 21:00:00+01:00,2024,10,28,21,+01:00,1949.0,0.0
2024-10-28 22:00:00+01:00,2024,10,28,22,+01:00,2213.0,0.0
2024-10-28 23:00:00+01:00,2024,10,28,23,+01:00,2092.0,0.0
2024-10-29 00:00:00+01:00,2024,10,29,0,+01:00,2269.0,0.0
2024-10-29 01:00:00+01:00,2024,10,29,1,+01:00,2073.0,0.0
2024-10-29 02:00:00+01:00,2024,10,29,2,+01:00,1974.0,0.0
2024-10-29 03:00:00+01:00,2024,10,29,3,+01:00,1865.0,0.0
2024-10-29 04:00:00+01:00,2024,10,29,4,+01:00,1740.0,0.0
2024-10-29 05:00:00+01:00,2024,10,29,5,+01:00,1667.0,0.0
2024-10-29 06:00:00+01:00,2024,10,29,6,+01:00,1583.0,0.0
2024-10-29 07:00:00+01:00,2024,10,29,7,+01:00,1515.0,0.0
2024-10-29 08:00:00+01:00,2024,10,29,8,+01:00,1438.0,87.0
2024-10-29 09:00:00+01:00,2024,10,29,9,+01:00,1360.0,1645.0
2024-10-29 10:00:00+01:00,2024,10,29,10,+01:00,1304.0,3788.0
2024-10-29 11:00:00+01:00,2024,10,29,11,+01:00,1301.0,5909.0
2024-10-29 12:00:00+01:00,2024,10,29,12,+01:00,1316.0,7155.0
2024-10-29 13:00:00+01:00,2024,10,29,13,+01:00,1319.0,7447.0
2024-10-29 14:00:00+01:00,2024,10,29,14,+01:00,1190.0,7183.0
2024-10-29 15:00:00+01:00,2024,10,29,15,+01:00,1067.0,5734.0
2024-10-29 16:00:00+01:00,2024,10,29,16,+01:00,946.0,3344.0
2024-10-29 17:00:00+01:00,2024,10,29,17,+01:00,1070.0,965.0
2024-10-29 18:00:00+01:00,2024,10,29,18,+01:00,1188.0,0.0
2024-10-29 19:00:00+01:00,2024,10,29,19,+01:00,1283.0,0.0
2024-10-29 20:00:00+01:00,2024,10,29,20,+01:00,1413.0,0.0
2024-10-29 21:00:00+01:00,2024,10,29,21,+01:00,1556.0,0.0
2024-10-29 22:00:00+01:00,2024,10,29,22,+01:00,1706.0,0.0
2024-10-29 23:00:00+01:00,2024,10,29,23,+01:00,1734.0,0.0
2024-10-30 00:00:00+01:00,2024,10,30,0,+01:00,1601.0,0.0
2024-10-30 01:00:00+01:00,2024,10,30,1,+01:00,1600.0,0.0
2024-10-30 02:00:00+01:00,2024,10,30,2,+01:00,1684.0,0.0
2024-10-30 03:00:00+01:00,2024,10,30,3,+01:00,1777.0,0.0
2024-10-30 04:00:00+01:00,2024,10,30,4,+01:00,1862.0,0.0
2024-10-30 05:00:00+01:00,2024,10,30,5,+01:00,2014.0,0.0
2024-10-30 06:00:00+01:00,2024,10,30,6,+01:00,2172.0,0.0
2024-10-30 07:00:00+01:00,2024,10,30,7,+01:00,2345.0,0.0
2024-10-30 08:00:00+01:00,2024,10,30,8,+01:00,2380.0,90.0
2024-10-30 09:00:00+01:00,2024,10,30,9,+01:00,2416.0,1918.0
2024-10-30 10:00:00+01:00,2024,10,30,10,+01:00,2460.0,4842.0
2024-10-30 11:00:00+01:00,2024,10,30,11,+01:00,2537.0,7448.0
2024-10-30 12:00:00+01:00,2024,10,30,12,+01:00,2601.0,9114.0
2024-10-30 13:00:00+01:00,2024,10,30,13,+01:00,2655.0,9578.0
2024-10-30 14:00:00+01:00,2024,10,30,14,+01:00,2937.0,9027.0
2024-10-30 15:00:00+01:00,2024,10,30,15,+01:00,3216.0,7165.0
2024-10-30 16:00:00+01:00,2024,10,30,16,+01:00,3463.0,4028.0
2024-10-30 17:00:00+01:00,2024,10,30,17,+01:00,3675.0,1072.0
2024-10-30 18:00:00+01:00,2024,10,30,18,+01:00,3915.0,0.0
2024-10-30 19:00:00+01:00,2024,10,30,19,+01:00,4236.0,0.0
2024-10-30 20:00:00+01:00,2024,10,30,20,+01:00,4422.0,0.0
2024-10-30 21:00:00+01:00,2024,10,30,21,+01:00,4654.0,0.0
2024-10-30 22:00:00+01:00,2024,10,30,22,+01:00,4897.0,0.0
2024-10-30 23:00:00+01:00,2024,10,30,23,+01:00,4722.0,0.0
2024-10-31 00:00:00+01:00,2024,10,31,0,+01:00,4179.0,0.0
2024-10-31 01:00:00+01:00,2024,10,31,1,+01:00,3851.0,0.0
2024-10-31 02:00:00+01:00,2024,10,31,2,+01:00,3561.0,0.0
2024-10-31 03:00:00+01:00,2024,10,31,3,+01:00,3261.0,0.0
2024-10-31 04:00:00+01:00,2024,10,31,4,+01:00,2960.0,0.0
2024-10-31 05:00:00+01:00,2024,10,31,5,+01:00,2711.0,0.0
2024-10-31 06:00:00+01:00,2024,10,31,6,+01:00,2455.0,0.0
2024-10-31 07:00:00+01:00,2024,10,31,7,+01:00,2204.0,0.0
2024-10-31 08:00:00+01:00,2024,10,31,8,+01:00,1953.0,77.0
2024-10-31 09:00:00+01:00,2024,10,31,9,+01:00,1711.0,1857.0
2024-10-31 10:00:00+01:00,2024,10,31,10,+01:00,1540.0,4821.0
2024-10-31 11:00:00+01:00,2024,10,31,11,+01:00,1478.0,7435.0
2024-10-31 12:00:00+01:00,2024,10,31,12,+01:00,1396.0,9276.0
2024-10-31 13:00:00+01:00,2024,10,31,13,+01:00,1309.0,9860.0
2024-10-31 14:00:00+01:00,2024,10,31,14,+01:00,1258.0,9288.0
2024-10-31 15:00:00+01:00,2024,10,31,15,+01:00,1200.0,7332.0
2024-10-31 16:00:00+01:00,2024,10,31,16,+01:00,1136.0,4224.0
2024-10-31 17:00:00+01:00,2024,10,31,17,+01:00,1344.0,1063.0
2024-10-31 18:00:00+01:00,2024,10,31,18,+01:00,1541.0,0.0
2024-10-31 19:00:00+01:00,2024,10,31,19,+01:00,1724.0,0.0
2024-10-31 20:00:00+01:00,2024,10,31,20,+01:00,1833.0,0.0
2024-10-31 21:00:00+01:00,2024,10,31,21,+01:00,1980.0,0.0
2024-10-31 22:00:00+01:00,2024,10,31,22,+01:00,2140.0,0.0
2024-10-31 23:00:00+01:00,2024,10,31,23,+01:00,1964.0,0.0
2024-11-01 00:00:00+01:00,2024,11,1,0,+01:00,1779.0,0.0
2024-11-01 01:00:00+01:00,2024,11,1,1,+01:00,1586.0,0.0
2024-11-01 02:00:00+01:00,2024,11,1,2,+01:00,1480.0,0.0
2024-11-01 03:00:00+01:00,2024,11,1,3,+01:00,1365.0,0.0
2024-11-01 04:00:00+01:00,2024,11,1,4,+01:00,1249.0,0.0
2024-11-01 05:00:00+01:00,2024,11,1,5,+01:00,1164.0,0.0
2024-11-01 06:00:00+01:00,2024,11,1,6,+01:00,1080.0,0.0
2024-11-01 07:00:00+01:00,2024,11,1,7,+01:00,998.0,0.0
2024-11-01 08:00:00+01:00,2024,11,1,8,+01:00,962.0,71.0
2024-11-01 09:00:00+01:00,2024,11,1,9,+01:00,922.0,2022.0
2024-11-01 10:00:00+01:00,2024,11,1,10,+01:00,885.0,5497.0
2024-11-01 11:00:00+01:00,2024,11,1,11,+01:00,845.0,8182.0
2024-11-01 12:00:00+01:00,2024,11,1,12,+01:00,805.0,9827.0
2024-11-01 13:00:00+01:00,2024,11,1,13,+01:00,760.0,10202.0
2024-11-01 14:00:00+01:00,2024,11,1,14,+01:00,804.0,9222.0
2024-11-01 15:00:00+01:00,2024,11,1,15,+01:00,851.0,7069.0
2024-11-01 16:00:00+01:00,2024,11,1,16,+01:00,889.0,4005.0
2024-11-01 17:00:00+01:00,2024,11,1,17,+01:00,1158.0,957.0
2024-11-01 18:00:00+01:00,2024,11,1,18,+01:00,1419.0,0.0
2024-11-01 19:00:00+01:00,2024,11,1,19,+01:00,1640.0,0.0
2024-11-01 20:00:00+01:00,2024,11,1,20,+01:00,1759.0,0.0
2024-11-01 21:00:00+01:00,2024,11,1,21,+01:00,1879.0,0.0
2024-11-01 22:00:00+01:00,2024,11,1,22,+01:00,2010.0,0.0
2024-11-01 23:00:00+01:00,2024,11,1,23,+01:00,2223.0,0.0
2024-11-02 00:00:00+01:00,2024,11,2,0,+01:00,1798.0,0.0
2024-11-02 01:00:00+01:00,2024,11,2,1,+01:00,1811.0,0.0
2024-11-02 02:00:00+01:00,2024,11,2,2,+01:00,1876.0,0.0
2024-11-02 03:00:00+01:00,2024,11,2,3,+01:00,1978.0,0.0
2024-11-02 04:00:00+01:00,2024,11,2,4,+01:00,2090.0,0.0
2024-11-02 05:00:00+01:00,2024,11,2,5,+01:00,2253.0,0.0
2024-11-02 06:00:00+01:00,2024,11,2,6,+01:00,2418.0,0.0
2024-11-02 07:00:00+01:00,2024,11,2,7,+01:00,2574.0,0.0
2024-11-02 08:00:00+01:00,2024,11,2,8,+01:00,2855.0,59.0
2024-11-02 09:00:00+01:00,2024,11,2,9,+01:00,3118.0,1827.0
2024-11-02 10:00:00+01:00,2024,11,2,10,+01:00,3377.0,5020.0
2024-11-02 11:00:00+01:00,2024,11,2,11,+01:00,3624.0,7764.0
2024-11-02 12:00:00+01:00,2024,11,2,12,+01:00,3900.0,9409.0
2024-11-02 13:00:00+01:00,2024,11,2,13,+01:00,4192.0,9951.0
2024-11-02 14:00:00+01:00,2024,11,2,14,+01:00,4104.0,9127.0
2024-11-02 15:00:00+01:00,2024,11,2,15,+01:00,3996.0,7089.0
2024-11-02 16:00:00+01:00,2024,11,2,16,+01:00,3854.0,3954.0
2024-11-02 17:00:00+01:00,2024,11,2,17,+01:00,4074.0,936.0
2024-11-02 18:00:00+01:00,2024,11,2,18,+01:00,4283.0,0.0
2024-11-02 19:00:00+01:00,2024,11,2,19,+01:00,4483.0,0.0
2024-11-02 20:00:00+01:00,2024,11,2,20,+01:00,4584.0,0.0
2024-11-02 21:00:00+01:00,2024,11,2,21,+01:00,4698.0,0.0
2024-11-02 22:00:00+01:00,2024,11,2,22,+01:00,4831.0,0.0
2024-11-02 23:00:00+01:00,2024,11,2,23,+01:00,4569.0,0.0
2024-11-03 00:00:00+01:00,2024,11,3,0,+01:00,4121.0,0.0
2024-11-03 01:00:00+01:00,2024,11,3,1,+01:00,3886.0,0.0
2024-11-03 02:00:00+01:00,2024,11,3,2,+01:00,3742.0,0.0
2024-11-03 03:00:00+01:00,2024,11,3,3,+01:00,3597.0,0.0
2024-11-03 04:00:00+01:00,2024,11,3,4,+01:00,3447.0,0.0
2024-11-03 05:00:00+01:00,2024,11,3,5,+01:00,3492.0,0.0
2024-11-03 06:00:00+01:00,2024,11,3,6,+01:00,3526.0,0.0
2024-11-03 07:00:00+01:00,2024,11,3,7,+01:00,3551.0,0.0
2024-11-03 08:00:00+01:00,2024,11,3,8,+01:00,3163.0,48.0
2024-11-03 09:00:00+01:00,2024,11,3,9,+01:00,2777.0,1809.0
2024-11-03 10:00:00+01:00,2024,11,3,10,+01:00,2407.0,5000.0
2024-11-03 11:00:00+01:00,2024,11,3,11,+01:00,2115.0,7990.0
2024-11-03 12:00:00+01:00,2024,11,3,12,+01:00,1833.0,9843.0
2024-11-03 13:00:00+01:00,2024,11,3,13,+01:00,1551.0,10557.0
2024-11-03 14:00:00+01:00,2024,11,3,14,+01:00,1523.0,9698.0
2024-11-03 15:00:00+01:00,2024,11,3,15,+01:00,1483.0,7546.0
2024-11-03 16:00:00+01:00,2024,11,3,16,+01:00,1424.0,4171.0
2024-11-03 17:00:00+01:00,2024,11,3,17,+01:00,1988.0,931.0
2024-11-03 18:00:00+01:00,2024,11,3,18,+01:00,2549.0,0.0
2024-11-03 19:00:00+01:00,2024,11,3,19,+01:00,3094.0,0.0
2024-11-03 20:00:00+01:00,2024,11,3,20,+01:00,3373.0,0.0
2024-11-03 21:00:00+01:00,2024,11,3,21,+01:00,3686.0,0.0
2024-11-03 22:00:00+01:00,2024,11,3,22,+01:00,3993.0,0.0
2024-11-03 23:00:00+01:00,2024,11,3,23,+01:00,3831.0,0.0
2024-11-04 00:00:00+01:00,2024,11,4,0,+01:00,3769.0,0.0
2024-11-04 01:00:00+01:00,2024,11,4,1,+01:00,3606.0,0.0
2024-11-04 02:00:00+01:00,2024,11,4,2,+01:00,3505.0,0.0
2024-11-04 03:00:00+01:00,2024,11,4,3,+01:00,3390.0,0.0
2024-11-04 04:00:00+01:00,2024,11,4,4,+01:00,3278.0,0.0
2024-11-04 05:00:00+01:00,2024,11,4,5,+01:00,3378.0,0.0
2024-11-04 06:00:00+01:00,2024,11,4,6,+01:00,3470.0,0.0
2024-11-04 07:00:00+01:00,2024,11,4,7,+01:00,3562.0,0.0
2024-11-04 08:00:00+01:00,2024,11,4,8,+01:00,3247.0,39.0
2024-11-04 09:00:00+01:00,2024,11,4,9,+01:00,2936.0,1596.0
2024-11-04 10:00:00+01:00,2024,11,4,10,+01:00,2627.0,4428.0
2024-11-04 11:00:00+01:00,2024,11,4,11,+01:00,2287.0,6933.0
2024-11-04 12:00:00+01:00,2024,11,4,12,+01:00,1952.0,8452.0
2024-11-04 13:00:00+01:00,2024,11,4,13,+01:00,1623.0,8946.0
2024-11-04 14:00:00+01:00,2024,11,4,14,+01:00,1693.0,7944.0
2024-11-04 15:00:00+01:00,2024,11,4,15,+01:00,1752.0,6220.0
2024-11-04 16:00:00+01:00,2024,11,4,16,+01:00,1799.0,3322.0
2024-11-04 17:00:00+01:00,2024,11,4,17,+01:00,2504.0,716.0
2024-11-04 18:00:00+01:00,2024,11,4,18,+01:00,3214.0,0.0
2024-11-04 19:00:00+01:00,2024,11,4,19,+01:00,3937.0,0.0
2024-11-04 20:00:00+01:00,2024,11,4,20,+01:00,4173.0,0.0
2024-11-04 21:00:00+01:00,2024,11,4,21,+01:00,4418.0,0.0
2024-11-04 22:00:00+01:00,2024,11,4,22,+01:00,4665.0,0.0
2024-11-04 23:00:00+01:00,2024,11,4,23,+01:00,4498.0,0.0
2024-11-05 00:00:00+01:00,2024,11,5,0,+01:00,4357.0,0.0
2024-11-05 01:00:00+01:00,2024,11,5,1,+01:00,4243.0,0.0
2024-11-05 02:00:00+01:00,2024,11,5,2,+01:00,4072.0,0.0
2024-11-05 03:00:00+01:00,2024,11,5,3,+01:00,3918.0,0.0
2024-11-05 04:00:00+01:00,2024,11,5,4,+01:00,3765.0,0.0
2024-11-05 05:00:00+01:00,2024,11,5,5,+01:00,3592.0,0.0
2024-11-05 06:00:00+01:00,2024,11,5,6,+01:00,3423.0,0.0
2024-11-05 07:00:00+01:00,2024,11,5,7,+01:00,3269.0,0.0
2024-11-05 08:00:00+01:00,2024,11,5,8,+01:00,2891.0,27.0
2024-11-05 09:00:00+01:00,2024,11,5,9,+01:00,2510.0,1145.0
2024-11-05 10:00:00+01:00,2024,11,5,10,+01:00,2117.0,3185.0
2024-11-05 11:00:00+01:00,2024,11,5,11,+01:00,1695.0,5048.0
2024-11-05 12:00:00+01:00,2024,11,5,12,+01:00,1280.0,6378.0
2024-11-05 13:00:00+01:00,2024,11,5,13,+01:00,866.0,7059.0
2024-11-05 14:00:00+01:00,2024,11,5,14,+01:00,781.0,6205.0
2024-11-05 15:00:00+01:00,2024,11,5,15,+01:00,689.0,4722.0
2024-11-05 16:00:00+01:00,2024,11,5,16,+01:00,593.0,2532.0
2024-11-05 17:00:00+01:00,2024,11,5,17,+01:00,612.0,582.0
2024-11-05 18:00:00+01:00,2024,11,5,18,+01:00,632.0,0.0
2024-11-05 19:00:00+01:00,2024,11,5,19,+01:00,648.0,0.0
2024-11-05 20:00:00+01:00,2024,11,5,20,+01:00,674.0,0.0
2024-11-05 21:00:00+01:00,2024,11,5,21,+01:00,705.0,0.0
2024-11-05 22:00:00+01:00,2024,11,5,22,+01:00,735.0,0.0
2024-11-05 23:00:00+01:00,2024,11,5,23,+01:00,675.0,0.0
2024-11-06 00:00:00+01:00,2024,11,6,0,+01:00,564.0,0.0
2024-11-06 01:00:00+01:00,2024,11,6,1,+01:00,577.0,0.0
2024-11-06 02:00:00+01:00,2024,11,6,2,+01:00,612.0,0.0
2024-11-06 03:00:00+01:00,2024,11,6,3,+01:00,659.0,0.0
2024-11-06 04:00:00+01:00,2024,11,6,4,+01:00,701.0,0.0
2024-11-06 05:00:00+01:00,2024,11,6,5,+01:00,755.0,0.0
2024-11-06 06:00:00+01:00,2024,11,6,6,+01:00,806.0,0.0
2024-11-06 07:00:00+01:00,2024,11,6,7,+01:00,855.0,0.0
2024-11-06 08:00:00+01:00,2024,11,6,8,+01:00,833.0,18.0
2024-11-06 09:00:00+01:00,2024,11,6,9,+01:00,800.0,1156.0
2024-11-06 10:00:00+01:00,2024,11,6,10,+01:00,760.0,3348.0
2024-11-06 11:00:00+01:00,2024,11,6,11,+01:00,764.0,5591.0
2024-11-06 12:00:00+01:00,2024,11,6,12,+01:00,778.0,7050.0
2024-11-06 13:00:00+01:00,2024,11,6,13,+01:00,781.0,7622.0
2024-11-06 14:00:00+01:00,2024,11,6,14,+01:00,1002.0,7093.0
2024-11-06 15:00:00+01:00,2024,11,6,15,+01:00,1217.0,5587.0
2024-11-06 16:00:00+01:00,2024,11,6,16,+01:00,1417.0,3066.0
2024-11-06 17:00:00+01:00,2024,11,6,17,+01:00,1685.0,656.0
2024-11-06 18:00:00+01:00,2024,11,6,18,+01:00,1963.0,0.0
2024-11-06 19:00:00+01:00,2024,11,6,19,+01:00,2267.0,0.0
2024-11-06 20:00:00+01:00,2024,11,6,20,+01:00,2502.0,0.0
2024-11-06 21:00:00+01:00,2024,11,6,21,+01:00,2715.0,0.0
2024-11-06 22:00:00+01:00,2024,11,6,22,+01:00,2934.0,0.0
2024-11-06 23:00:00+01:00,2024,11,6,23,+01:00,2923.0,0.0
2024-11-07 00:00:00+01:00,2024,11,7,0,+01:00,2489.0,0.0
2024-11-07 01:00:00+01:00,2024,11,7,1,+01:00,2506.0,0.0
2024-11-07 02:00:00+01:00,2024,11,7,2,+01:00,2574.0,0.0
2024-11-07 03:00:00+01:00,2024,11,7,3,+01:00,2600.0,0.0
2024-11-07 04:00:00+01:00,2024,11,7,4,+01:00,2627.0,0.0
2024-11-07 05:00:00+01:00,2024,11,7,5,+01:00,2653.0,0.0
2024-11-07 06:00:00+01:00,2024,11,7,6,+01:00,2711.0,0.0
2024-11-07 07:00:00+01:00,2024,11,7,7,+01:00,2783.0,0.0
2024-11-07 08:00:00+01:00,2024,11,7,8,+01:00,2633.0,14.0
2024-11-07 09:00:00+01:00,2024,11,7,9,+01:00,2481.0,1207.0
2024-11-07 10:00:00+01:00,2024,11,7,10,+01:00,2346.0,3632.0
2024-11-07 11:00:00+01:00,2024,11,7,11,+01:00,2285.0,6014.0
2024-11-07 12:00:00+01:00,2024,11,7,12,+01:00,2215.0,7698.0
2024-11-07 13:00:00+01:00,2024,11,7,13,+01:00,2140.0,8223.0
2024-11-07 14:00:00+01:00,2024,11,7,14,+01:00,2288.0,7626.0
2024-11-07 15:00:00+01:00,2024,11,7,15,+01:00,2420.0,5904.0
2024-11-07 16:00:00+01:00,2024,11,7,16,+01:00,2491.0,3221.0
2024-11-07 17:00:00+01:00,2024,11,7,17,+01:00,2711.0,633.0
2024-11-07 18:00:00+01:00,2024,11,7,18,+01:00,2969.0,0.0
2024-11-07 19:00:00+01:00,2024,11,7,19,+01:00,3222.0,0.0
2024-11-07 20:00:00+01:00,2024,11,7,20,+01:00,3277.0,0.0
2024-11-07 21:00:00+01:00,2024,11,7,21,+01:00,3377.0,0.0
2024-11-07 22:00:00+01:00,2024,11,7,22,+01:00,3520.0,0.0
2024-11-07 23:00:00+01:00,2024,11,7,23,+01:00,3647.0,0.0
2024-11-08 00:00:00+01:00,2024,11,8,0,+01:00,3613.0,0.0
2024-11-08 01:00:00+01:00,2024,11,8,1,+01:00,3500.0,0.0
2024-11-08 02:00:00+01:00,2024,11,8,2,+01:00,3372.0,0.0
2024-11-08 03:00:00+01:00,2024,11,8,3,+01:00,3184.0,0.0
2024-11-08 04:00:00+01:00,2024,11,8,4,+01:00,3003.0,0.0
2024-11-08 05:00:00+01:00,2024,11,8,5,+01:00,2821.0,0.0
2024-11-08 06:00:00+01:00,2024,11,8,6,+01:00,2610.0,0.0
2024-11-08 07:00:00+01:00,2024,11,8,7,+01:00,2389.0,0.0
2024-11-08 08:00:00+01:00,2024,11,8,8,+01:00,2289.0,10.0
2024-11-08 09:00:00+01:00,2024,11,8,9,+01:00,2226.0,1113.0
